GameID,HomeTeam,AwayTeam,HomeScore,AwayScore,ScoresScrapedAt
10503,North Yarmouth Academy,Waynflete School,29.0,45.0,2026-02-08T20:33:30Z
10427,Waynflete School,Lake Region,33.0,53.0,2026-02-08T20:33:30Z
9681,Wells High School,North Yarmouth Academy,64.0,31.0,2026-02-08T20:33:30Z
10145,Traip Academy,Wells High School,51.0,68.0,2026-02-08T20:33:30Z
21794,Hall-Dale HS,Wells High School,67.0,50.0,2026-02-08T20:33:30Z
9683,Wells High School,Lake Region,40.0,46.0,2026-02-08T20:33:30Z
10415,Waynflete,Wells High School,62.0,58.0,2026-02-08T20:33:30Z
9687,Wells High School,Traip Academy,40.0,47.0,2026-02-08T20:33:30Z
9689,Wells High School,Spruce Mountain,49.0,66.0,2026-02-08T20:33:30Z
10349,Wells High School,Sacopee Valley,41.0,44.0,2026-02-08T20:33:30Z
21746,Old Orchard Beach,Wells High School,51.0,63.0,2026-02-08T20:33:30Z
9691,Wells High School,Cape Elizabeth,58.0,65.0,2026-02-08T20:33:30Z
10507,North Yarmouth Academy,Wells High School,37.0,55.0,2026-02-08T20:33:30Z
9693,Wells High School,Waynflete,58.0,42.0,2026-02-08T20:33:30Z
9551,Poland Regional,Wells High School,67.0,56.0,2026-02-08T20:33:30Z
9695,Wells High School,Old Orchard Beach,62.0,30.0,2026-02-08T20:33:30Z
9341,Fryeburg Academy,Wells High School,45.0,51.0,2026-02-08T20:33:30Z
9697,Wells High School,Sacopee Valley,63.0,48.0,2026-02-08T20:33:30Z
10511,North Yarmouth Academy,Wells High School,28.0,50.0,2026-02-08T20:33:30Z
9699,Wells High School,Traip Academy,49.0,22.0,2026-02-08T20:33:30Z
9701,Wells High School,Hall-Dale HS,56.0,27.0,2026-02-08T20:33:30Z
22475,Lake Region,Wells High School,49.0,45.0,2026-02-08T20:33:30Z
10419,Waynflete,Wells High School,24.0,56.0,2026-02-08T20:33:30Z
10131,Traip Academy,Wells High School,23.0,47.0,2026-02-08T20:33:30Z
11266,Spruce Mountain,Wells High School,36.0,44.0,2026-02-08T20:33:30Z
9708,Wells High School,Sacopee Valley,64.0,21.0,2026-02-08T20:33:30Z
9712,Wells High School,Old Orchard Beach,53.0,28.0,2026-02-08T20:33:30Z
9196,Cape Elizabeth,Wells High School,33.0,34.0,2026-02-08T20:33:30Z
9714,Wells High School,North Yarmouth Academy,69.0,30.0,2026-02-08T20:33:30Z
9719,Wells High School,Waynflete,52.0,27.0,2026-02-08T20:33:30Z
9656,Wells High School,Poland Regional,53.0,47.0,2026-02-08T20:33:30Z
21757,Old Orchard Beach,Wells High School,27.0,42.0,2026-02-08T20:33:30Z
9375,Wells High School,Fryeburg Academy,58.0,27.0,2026-02-08T20:33:30Z
10469,Sacopee Valley,Wells High School,9.0,79.0,2026-02-08T20:33:30Z
102000,Westbrook High School,Falmouth,59.0,42.0,2026-02-08T20:33:30Z
102001,Deering,Westbrook High School,30.0,68.0,2026-02-08T20:33:30Z
102003,Westbrook High School,Gorham,57.0,35.0,2026-02-08T20:33:30Z
15419,South Portland,Westbrook High School,54.0,44.0,2026-02-08T20:33:30Z
102005,Westbrook High School,Bonny Eagle,52.0,44.0,2026-02-08T20:33:30Z
13395,Cheverus,Westbrook High School,59.0,48.0,2026-02-08T20:33:30Z
13785,Sanford,Westbrook High School,87.0,59.0,2026-02-08T20:33:30Z
102008,Westbrook High School,Kennebunk,54.0,45.0,2026-02-08T20:33:30Z
14354,Marshwood,Westbrook High School,28.0,58.0,2026-02-08T20:33:30Z
15151,Westbrook High School,Biddeford,68.0,20.0,2026-02-08T20:33:30Z
11968,Thornton Academy,Westbrook High School,60.0,40.0,2026-02-08T20:33:30Z
14879,Noble,Westbrook High School,52.0,74.0,2026-02-08T20:33:30Z
102013,Westbrook High School,Deering,74.0,52.0,2026-02-08T20:33:30Z
102014,Westbrook High School,Marshwood,69.0,20.0,2026-02-08T20:33:30Z
102015,Westbrook High School,Scarborough,60.0,53.0,2026-02-08T20:33:30Z
102016,Falmouth,Westbrook High School,33.0,54.0,2026-02-08T20:33:30Z
102017,Westbrook High School,Massabesic,65.0,34.0,2026-02-08T20:33:30Z
102018,Falmouth,Westbrook High School,20.0,57.0,2026-02-08T20:33:30Z
102019,Westbrook High School,Deering,46.0,44.0,2026-02-08T20:33:30Z
102021,Gorham,Westbrook High School,41.0,51.0,2026-02-08T20:33:30Z
15449,Westbrook High School,South Portland,20.0,46.0,2026-02-08T20:33:30Z
14200,Bonny Eagle,Westbrook High School,29.0,47.0,2026-02-08T20:33:30Z
102024,Westbrook High School,Cheverus,43.0,60.0,2026-02-08T20:33:30Z
102025,Westbrook High School,Sanford,37.0,49.0,2026-02-08T20:33:30Z
12858,Kennebunk,Westbrook High School,28.0,53.0,2026-02-08T20:33:30Z
15177,Biddeford,Westbrook High School,56.0,41.0,2026-02-08T20:33:30Z
102028,Westbrook High School,Thornton Academy,48.0,51.0,2026-02-08T20:33:30Z
102030,Westbrook High School,Noble,48.0,14.0,2026-02-08T20:33:30Z
102031,Deering,Westbrook High School,49.0,56.0,2026-02-08T20:33:30Z
14750,Marshwood,Westbrook High School,62.0,58.0,2026-02-08T20:33:30Z
102033,Scarborough,Westbrook High School,38.0,45.0,2026-02-08T20:33:30Z
102034,Westbrook High School,Falmouth,68.0,19.0,2026-02-08T20:33:30Z
102035,Massabesic,Westbrook High School,31.0,40.0,2026-02-08T20:33:30Z
11948,Thornton Academy,Windham High School,71.0,73.0,2026-02-08T20:33:30Z
13775,Windham High School,Sanford,60.0,68.0,2026-02-08T20:33:30Z
14348,Marshwood,Windham High School,42.0,78.0,2026-02-08T20:33:30Z
102002,Windham High School,Westbrook,63.0,53.0,2026-02-08T20:33:30Z
17964,Portland,Windham High School,50.0,57.0,2026-02-08T20:33:30Z
17966,Windham High School,Cheverus,64.0,45.0,2026-02-08T20:33:30Z
17968,Windham High School,Massabesic,101.0,31.0,2026-02-08T20:33:30Z
15424,Windham High School,South Portland,66.0,53.0,2026-02-08T20:33:30Z
15756,Scarborough,Windham High School,51.0,54.0,2026-02-08T20:33:30Z
17170,Gorham,Windham High School,68.0,77.0,2026-02-08T20:33:30Z
12782,Windham High School,Kennebunk,75.0,48.0,2026-02-08T20:33:30Z
15153,Windham High School,Biddeford,83.0,35.0,2026-02-08T20:33:30Z
17970,Windham High School,Falmouth,78.0,42.0,2026-02-08T20:33:30Z
15430,South Portland,Windham High School,64.0,70.0,2026-02-08T20:33:30Z
14185,Bonny Eagle,Windham High School,83.0,75.0,2026-02-08T20:33:30Z
13410,Cheverus,Windham High School,76.0,79.0,2026-02-08T20:33:30Z
16019,Deering,Windham High School,54.0,92.0,2026-02-08T20:33:30Z
17972,Windham High School,Thornton Academy,64.0,51.0,2026-02-08T20:33:30Z
17974,Windham High School,Thornton Academy,59.0,38.0,2026-02-08T20:33:30Z
13611,Sanford,Windham High School,55.0,52.0,2026-02-08T20:33:30Z
17976,Windham High School,Marshwood,62.0,26.0,2026-02-08T20:33:30Z
102020,Westbrook,Windham High School,41.0,35.0,2026-02-08T20:33:30Z
17978,Windham High School,Portland,50.0,22.0,2026-02-08T20:33:30Z
17980,Windham High School,Cheverus,35.0,59.0,2026-02-08T20:33:30Z
17982,Massabesic,Windham High School,25.0,45.0,2026-02-08T20:33:30Z
15784,Windham High School,Scarborough,46.0,33.0,2026-02-08T20:33:30Z
17984,Windham High School,Gorham,41.0,20.0,2026-02-08T20:33:30Z
12861,Kennebunk,Windham High School,36.0,42.0,2026-02-08T20:33:30Z
15179,Biddeford,Windham High School,56.0,30.0,2026-02-08T20:33:30Z
17986,Falmouth,Windham High School,28.0,66.0,2026-02-08T20:33:30Z
102029,Windham High School,Westbrook,53.0,33.0,2026-02-08T20:33:30Z
15463,Windham High School,South Portland,23.0,37.0,2026-02-08T20:33:30Z
17990,Windham High School,Bonny Eagle,52.0,20.0,2026-02-08T20:33:30Z
13340,Cheverus,Windham High School,57.0,30.0,2026-02-08T20:33:30Z
16046,Windham High School,Deering,52.0,22.0,2026-02-08T20:33:30Z
11994,Thornton Academy,Windham High School,49.0,54.0,2026-02-08T20:33:30Z
12103,Maine Central Institute,Winslow High School,36.0,38.0,2026-02-08T20:33:30Z
9105,Winslow High School,Erskine Academy,26.0,50.0,2026-02-08T20:33:30Z
10537,Madison Area Memorial Senior,Winslow High School,55.0,41.0,2026-02-08T20:33:30Z
9108,Winslow High School,Mount View,64.0,59.0,2026-02-08T20:33:30Z
16978,Waterville,Winslow High School,33.0,45.0,2026-02-08T20:33:30Z
18028,Leavitt Area,Winslow High School,49.0,36.0,2026-02-08T20:33:30Z
21475,Winslow High School,Spruce Mountain,39.0,63.0,2026-02-08T20:33:30Z
22270,Erskine Academy,Winslow High School,47.0,37.0,2026-02-08T20:33:30Z
11077,Winslow High School,Hall-Dale HS,28.0,55.0,2026-02-08T20:33:30Z
9116,Winslow High School,Maine Central Institute,33.0,34.0,2026-02-08T20:33:30Z
17290,Winslow High School,Waterville,55.0,52.0,2026-02-08T20:33:30Z
19226,Mount View,Winslow High School,68.0,47.0,2026-02-08T20:33:30Z
9126,Winslow High School,Nokomis,43.0,33.0,2026-02-08T20:33:30Z
12311,Morse,Winslow High School,52.0,44.0,2026-02-08T20:33:30Z
22680,Winslow High School,Morse,39.0,37.0,2026-02-08T20:33:30Z
16670,Oceanside,Winslow High School,57.0,50.0,2026-02-08T20:33:30Z
17458,Lincoln Academy,Winslow High School,52.0,58.0,2026-02-08T20:33:30Z
9128,Winslow High School,Maine Central Institute,85.0,39.0,2026-02-08T20:33:30Z
20950,Erskine Academy,Winslow High School,62.0,38.0,2026-02-08T20:33:30Z
9130,Winslow High School,Madison Area Memorial Senior,30.0,20.0,2026-02-08T20:33:30Z
19288,Mount View,Winslow High School,44.0,47.0,2026-02-08T20:33:30Z
19407,Waterville,Winslow High School,16.0,61.0,2026-02-08T20:33:30Z
22563,Winslow High School,Leavitt Area,42.0,41.0,2026-02-08T20:33:30Z
11264,Spruce Mountain,Winslow High School,60.0,30.0,2026-02-08T20:33:30Z
9134,Winslow High School,Erskine Academy,38.0,56.0,2026-02-08T20:33:30Z
21804,Hall-Dale HS,Winslow High School,30.0,56.0,2026-02-08T20:33:30Z
12174,Maine Central Institute,Winslow High School,22.0,68.0,2026-02-08T20:33:30Z
19454,Winslow High School,Waterville,64.0,25.0,2026-02-08T20:33:30Z
9136,Winslow High School,Mount View,44.0,54.0,2026-02-08T20:33:30Z
18384,Nokomis,Winslow High School,42.0,47.0,2026-02-08T20:33:30Z
9138,Winslow High School,Morse,42.0,58.0,2026-02-08T20:33:30Z
16298,Morse,Winslow High School,44.0,42.0,2026-02-08T20:33:30Z
9140,Winslow High School,Oceanside,31.0,74.0,2026-02-08T20:33:30Z
9142,Winslow High School,Lincoln Academy,46.0,55.0,2026-02-08T20:33:30Z
10084,Maranacook Community,Winthrop High School,63.0,43.0,2026-02-08T20:33:30Z
10729,Winthrop High School,Mountain Valley,62.0,52.0,2026-02-08T20:33:30Z
10731,Winthrop High School,Old Orchard Beach,53.0,49.0,2026-02-08T20:33:30Z
10741,Winthrop High School,Lisbon,61.0,62.0,2026-02-08T20:33:30Z
10151,Traip Academy,Winthrop High School,36.0,45.0,2026-02-08T20:33:30Z
10750,Mount Abram,Winthrop High School,59.0,48.0,2026-02-08T20:33:30Z
10756,Winthrop High School,Hall-Dale HS,43.0,54.0,2026-02-08T20:33:30Z
10758,Winthrop High School,Wells,39.0,55.0,2026-02-08T20:33:30Z
10761,Old Orchard Beach,Winthrop High School,52.0,37.0,2026-02-08T20:33:30Z
10477,Winthrop High School,Waynflete,46.0,55.0,2026-02-08T20:33:30Z
10766,Winthrop High School,Oak Hill,46.0,49.0,2026-02-08T20:33:30Z
10786,Winthrop High School,Spruce Mountain,33.0,59.0,2026-02-08T20:33:30Z
10792,Dirigo,Winthrop High School,40.0,39.0,2026-02-08T20:33:30Z
10798,Monmouth Academy,Winthrop High School,62.0,31.0,2026-02-08T20:33:30Z
10804,Winthrop High School,Madison Area Memorial Senior,34.0,61.0,2026-02-08T20:33:30Z
9122,Winslow,Winthrop High School,63.0,34.0,2026-02-08T20:33:30Z
10807,Boothbay Region,Winthrop High School,48.0,43.0,2026-02-08T20:33:30Z
10809,Winthrop High School,Maranacook Community,46.0,70.0,2026-02-08T20:33:30Z
10847,Winthrop High School,Maranacook Community,25.0,43.0,2026-02-08T20:33:30Z
10849,Mountain Valley,Winthrop High School,25.0,35.0,2026-02-08T20:33:30Z
10874,Old Orchard Beach,Winthrop High School,43.0,50.0,2026-02-08T20:33:30Z
10852,Lisbon,Winthrop High School,19.0,60.0,2026-02-08T20:33:30Z
10854,Winthrop High School,Traip Academy,36.0,25.0,2026-02-08T20:33:30Z
10858,Winthrop High School,Hall-Dale HS,46.0,42.0,2026-02-08T20:33:30Z
9703,Wells,Winthrop High School,64.0,20.0,2026-02-08T20:33:30Z
10860,Winthrop High School,Old Orchard Beach,60.0,50.0,2026-02-08T20:33:30Z
10531,Madison Area Memorial Senior,Winthrop High School,43.0,33.0,2026-02-08T20:33:30Z
10423,Waynflete,Winthrop High School,24.0,43.0,2026-02-08T20:33:30Z
10862,Oak Hill,Winthrop High School,44.0,35.0,2026-02-08T20:33:30Z
10864,Spruce Mountain,Winthrop High School,70.0,19.0,2026-02-08T20:33:30Z
10866,Winthrop High School,Dirigo,43.0,55.0,2026-02-08T20:33:30Z
10868,Winthrop High School,Monmouth Academy,33.0,24.0,2026-02-08T20:33:30Z
23154,Winthrop High School,Mount Abram,25.0,46.0,2026-02-08T20:33:30Z
10870,Winthrop High School,Winslow,39.0,47.0,2026-02-08T20:33:30Z
10872,Winthrop High School,Boothbay Region,54.0,20.0,2026-02-08T20:33:30Z
10082,Maranacook Community,Winthrop High School,50.0,21.0,2026-02-08T20:33:30Z
21610,Richmond HS,Wiscasset High School,28.0,58.0,2026-02-08T20:33:30Z
17993,Wiscasset High School,Vinalhaven,72.0,32.0,2026-02-08T20:33:30Z
14119,Wiscasset High School,Carrabec,52.0,60.0,2026-02-08T20:33:30Z
17997,Wiscasset High School,Temple Academy,49.0,42.0,2026-02-08T20:33:30Z
14685,Greenville,Wiscasset High School,27.0,84.0,2026-02-08T20:33:30Z
20962,Temple Academy,Wiscasset High School,36.0,70.0,2026-02-08T20:33:30Z
17999,Wiscasset High School,Old Orchard Beach,59.0,68.0,2026-02-08T20:33:30Z
18002,Wiscasset High School,Richmond HS,79.0,67.0,2026-02-08T20:33:30Z
13712,Buckfield HS,Wiscasset High School,52.0,76.0,2026-02-08T20:33:30Z
14145,Carrabec,Wiscasset High School,49.0,43.0,2026-02-08T20:33:30Z
21743,Old Orchard Beach,Wiscasset High School,67.0,50.0,2026-02-08T20:33:30Z
19890,Vinalhaven,Wiscasset High School,55.0,76.0,2026-02-08T20:33:30Z
20221,Telstar Regional,Wiscasset High School,70.0,59.0,2026-02-08T20:33:30Z
18004,Wiscasset High School,Islesboro Central,58.0,51.0,2026-02-08T20:33:30Z
23132,Islesboro Central,Wiscasset High School,57.0,66.0,2026-02-08T20:33:30Z
13722,Wiscasset High School,Buckfield HS,67.0,64.0,2026-02-08T20:33:30Z
15242,Wiscasset High School,Searsport HS,77.0,64.0,2026-02-08T20:33:30Z
15234,Wiscasset High School,Searsport HS,66.0,50.0,2026-02-08T20:33:30Z
21640,Richmond HS,Wiscasset High School,32.0,30.0,2026-02-08T20:33:30Z
19994,North Haven Community,Wiscasset High School,42.0,28.0,2026-02-08T20:33:30Z
18008,Wiscasset High School,Vinalhaven,25.0,52.0,2026-02-08T20:33:30Z
14121,Wiscasset High School,Carrabec,9.0,76.0,2026-02-08T20:33:30Z
18010,Wiscasset High School,Temple Academy,18.0,51.0,2026-02-08T20:33:30Z
14707,Greenville,Wiscasset High School,44.0,18.0,2026-02-08T20:33:30Z
18012,Wiscasset High School,Old Orchard Beach,24.0,53.0,2026-02-08T20:33:30Z
18014,Wiscasset High School,Richmond HS,29.0,27.0,2026-02-08T20:33:30Z
13749,Buckfield HS,Wiscasset High School,60.0,12.0,2026-02-08T20:33:30Z
14147,Carrabec,Wiscasset High School,86.0,7.0,2026-02-08T20:33:30Z
21754,Old Orchard Beach,Wiscasset High School,70.0,12.0,2026-02-08T20:33:30Z
19962,Vinalhaven,Wiscasset High School,50.0,26.0,2026-02-08T20:33:30Z
12270,Telstar Regional,Wiscasset High School,33.0,32.0,2026-02-08T20:33:30Z
18018,Wiscasset High School,North Haven Community,21.0,39.0,2026-02-08T20:33:30Z
23134,Islesboro Central,Wiscasset High School,14.0,20.0,2026-02-08T20:33:30Z
13759,Wiscasset High School,Buckfield HS,24.0,69.0,2026-02-08T20:33:30Z
15273,Searsport HS,Wiscasset High School,28.0,21.0,2026-02-08T20:33:30Z
15268,Wiscasset High School,Searsport HS,24.0,30.0,2026-02-08T20:33:30Z
17465,Wisdom High School,Madawaska HS,31.0,79.0,2026-02-08T20:33:30Z
17596,Wisdom High School,Van Buren District,51.0,55.0,2026-02-08T20:33:30Z
17507,Wisdom High School,Fort Fairfield HS,20.0,79.0,2026-02-08T20:33:30Z
20484,Wisdom High School,Ashland District,79.0,10.0,2026-02-08T20:33:30Z
17681,Washburn District,Wisdom High School,76.0,27.0,2026-02-08T20:33:30Z
18053,Wisdom High School,Easton Senior,48.0,60.0,2026-02-08T20:33:30Z
21843,Wisdom High School,East Grand,77.0,28.0,2026-02-08T20:33:30Z
17915,Central Aroostook Sr,Wisdom High School,83.0,46.0,2026-02-08T20:33:30Z
18083,Easton Senior,Wisdom High School,71.0,32.0,2026-02-08T20:33:30Z
21834,Wisdom High School,Katahdin HS,30.0,54.0,2026-02-08T20:33:30Z
17483,Madawaska HS,Wisdom High School,88.0,39.0,2026-02-08T20:33:30Z
21838,East Grand,Wisdom High School,25.0,75.0,2026-02-08T20:33:30Z
20488,Ashland District,Wisdom High School,22.0,70.0,2026-02-08T20:33:30Z
17598,Van Buren District,Wisdom High School,48.0,71.0,2026-02-08T20:33:30Z
17927,Wisdom High School,Central Aroostook Sr,31.0,74.0,2026-02-08T20:33:30Z
17523,Fort Fairfield HS,Wisdom High School,78.0,17.0,2026-02-08T20:33:30Z
21841,Katahdin HS,Wisdom High School,68.0,32.0,2026-02-08T20:33:30Z
17726,Wisdom High School,Washburn District,45.0,61.0,2026-02-08T20:33:30Z
17830,Wisdom High School,Madawaska HS,61.0,13.0,2026-02-08T20:33:30Z
17642,Wisdom High School,Van Buren District,59.0,21.0,2026-02-08T20:33:30Z
17539,Wisdom High School,Fort Fairfield HS,58.0,31.0,2026-02-08T20:33:30Z
20499,Wisdom High School,Ashland District,39.0,31.0,2026-02-08T20:33:30Z
17747,Washburn District,Wisdom High School,9.0,82.0,2026-02-08T20:33:30Z
18120,Wisdom High School,Easton Senior,69.0,11.0,2026-02-08T20:33:30Z
21845,Wisdom High School,East Grand,67.0,5.0,2026-02-08T20:33:30Z
17937,Central Aroostook Sr,Wisdom High School,49.0,59.0,2026-02-08T20:33:30Z
18130,Easton Senior,Wisdom High School,13.0,75.0,2026-02-08T20:33:30Z
21847,Wisdom High School,Katahdin HS,36.0,21.0,2026-02-08T20:33:30Z
17848,Madawaska HS,Wisdom High School,19.0,52.0,2026-02-08T20:33:30Z
21849,East Grand,Wisdom High School,18.0,64.0,2026-02-08T20:33:30Z
20505,Ashland District,Wisdom High School,24.0,69.0,2026-02-08T20:33:30Z
17647,Van Buren District,Wisdom High School,27.0,66.0,2026-02-08T20:33:30Z
17947,Wisdom High School,Central Aroostook Sr,44.0,52.0,2026-02-08T20:33:30Z
17564,Fort Fairfield HS,Wisdom High School,29.0,65.0,2026-02-08T20:33:30Z
21851,Katahdin HS,Wisdom High School,28.0,33.0,2026-02-08T20:33:30Z
17770,Wisdom High School,Washburn District,68.0,5.0,2026-02-08T20:33:30Z
17231,Machias Memorial,Woodland Sr. High School,83.0,73.0,2026-02-08T20:33:30Z
15325,Woodland Sr. High School,Narraguagus Sr,87.0,63.0,2026-02-08T20:33:30Z
11375,Schenck,Woodland Sr. High School,58.0,56.0,2026-02-08T20:33:30Z
17340,Woodland Sr. High School,Calais,64.0,52.0,2026-02-08T20:33:30Z
14901,Woodland Sr. High School,Searsport HS,66.0,38.0,2026-02-08T20:33:30Z
17342,Woodland Sr. High School,Penobscot Valley,54.0,59.0,2026-02-08T20:33:30Z
17344,Shead,Woodland Sr. High School,41.0,66.0,2026-02-08T20:33:30Z
15331,Narraguagus Sr,Woodland Sr. High School,64.0,80.0,2026-02-08T20:33:30Z
17346,Woodland Sr. High School,Jonesport-Beals,49.0,50.0,2026-02-08T20:33:30Z
17348,Woodland Sr. High School,Lee Academy,64.0,44.0,2026-02-08T20:33:30Z
17338,Jonesport-Beals,Woodland Sr. High School,53.0,59.0,2026-02-08T20:33:30Z
15244,Searsport HS,Woodland Sr. High School,36.0,76.0,2026-02-08T20:33:30Z
17350,Penobscot Valley,Woodland Sr. High School,67.0,61.0,2026-02-08T20:33:30Z
11389,Woodland Sr. High School,Schenck,64.0,49.0,2026-02-08T20:33:30Z
17352,Woodland Sr. High School,Machias Memorial,50.0,65.0,2026-02-08T20:33:30Z
12918,Woodland Sr. High School,Shead,52.0,44.0,2026-02-08T20:33:30Z
11766,Stearns Sr.,Woodland Sr. High School,45.0,64.0,2026-02-08T20:33:30Z
11704,Calais,Woodland Sr. High School,48.0,46.0,2026-02-08T20:33:30Z
15351,Narraguagus Sr,Woodland Sr. High School,64.0,24.0,2026-02-08T20:33:30Z
17354,Woodland Sr. High School,Machias Memorial,47.0,69.0,2026-02-08T20:33:30Z
11409,Schenck,Woodland Sr. High School,43.0,60.0,2026-02-08T20:33:30Z
17359,Woodland Sr. High School,Calais,37.0,47.0,2026-02-08T20:33:30Z
15255,Woodland Sr. High School,Searsport HS,63.0,23.0,2026-02-08T20:33:30Z
17361,Woodland Sr. High School,Penobscot Valley,23.0,89.0,2026-02-08T20:33:30Z
12938,Shead,Woodland Sr. High School,56.0,55.0,2026-02-08T20:33:30Z
15359,Woodland Sr. High School,Narraguagus Sr,40.0,26.0,2026-02-08T20:33:30Z
17365,Penobscot Valley,Woodland Sr. High School,96.0,40.0,2026-02-08T20:33:30Z
17367,Machias Memorial,Woodland Sr. High School,70.0,48.0,2026-02-08T20:33:30Z
17363,Woodland Sr. High School,Lee Academy,67.0,53.0,2026-02-08T20:33:30Z
15266,Searsport HS,Woodland Sr. High School,9.0,82.0,2026-02-08T20:33:30Z
17356,Woodland Sr. High School,Jonesport-Beals,51.0,44.0,2026-02-08T20:33:30Z
11437,Woodland Sr. High School,Schenck,45.0,51.0,2026-02-08T20:33:30Z
17369,Jonesport-Beals,Woodland Sr. High School,41.0,50.0,2026-02-08T20:33:30Z
11742,Stearns Sr.,Woodland Sr. High School,67.0,62.0,2026-02-08T20:33:30Z
12957,Woodland Sr. High School,Shead,47.0,27.0,2026-02-08T20:33:30Z
16282,Calais,Woodland Sr. High School,50.0,51.0,2026-02-08T20:33:30Z
9521,Yarmouth High School,Poland Regional,60.0,42.0,2026-02-08T20:33:30Z
11010,Medomak Valley,Yarmouth High School,69.0,36.0,2026-02-08T20:33:30Z
11025,Greely,Yarmouth High School,44.0,51.0,2026-02-08T20:33:30Z
9846,Freeport,Yarmouth High School,57.0,68.0,2026-02-08T20:33:30Z
11053,Yarmouth High School,Gray-New Gloucester,52.0,42.0,2026-02-08T20:33:30Z
11066,Lake Region,Yarmouth High School,78.0,74.0,2026-02-08T20:33:30Z
9152,Cape Elizabeth,Yarmouth High School,56.0,65.0,2026-02-08T20:33:30Z
11080,Yarmouth High School,Lincoln Academy,72.0,43.0,2026-02-08T20:33:30Z
9325,Yarmouth High School,Fryeburg Academy,69.0,42.0,2026-02-08T20:33:30Z
10479,Yarmouth High School,Waynflete,92.0,55.0,2026-02-08T20:33:30Z
11089,Yarmouth High School,Freeport,76.0,55.0,2026-02-08T20:33:30Z
11093,Yarmouth High School,Greely,78.0,44.0,2026-02-08T20:33:30Z
11105,Yarmouth High School,Lake Region,59.0,41.0,2026-02-08T20:33:30Z
11113,Gray-New Gloucester,Yarmouth High School,58.0,74.0,2026-02-08T20:33:30Z
11125,Yarmouth High School,Cape Elizabeth,52.0,56.0,2026-02-08T20:33:30Z
9343,Fryeburg Academy,Yarmouth High School,36.0,61.0,2026-02-08T20:33:30Z
9632,Poland Regional,Yarmouth High School,32.0,17.0,2026-02-08T20:33:30Z
11012,Yarmouth High School,Medomak Valley,33.0,30.0,2026-02-08T20:33:30Z
11023,Greely,Yarmouth High School,33.0,27.0,2026-02-08T20:33:30Z
11027,Yarmouth High School,Freeport,34.0,42.0,2026-02-08T20:33:30Z
11030,Yarmouth High School,Gray-New Gloucester,23.0,53.0,2026-02-08T20:33:30Z
11062,Lake Region,Yarmouth High School,27.0,37.0,2026-02-08T20:33:30Z
11071,Yarmouth High School,Cape Elizabeth,21.0,20.0,2026-02-08T20:33:30Z
11076,Lincoln Academy,Yarmouth High School,34.0,42.0,2026-02-08T20:33:30Z
9361,Fryeburg Academy,Yarmouth High School,26.0,46.0,2026-02-08T20:33:30Z
10497,Yarmouth High School,Waynflete,53.0,23.0,2026-02-08T20:33:30Z
9802,Freeport,Yarmouth High School,43.0,44.0,2026-02-08T20:33:30Z
11091,Yarmouth High School,Greely,21.0,39.0,2026-02-08T20:33:30Z
11101,Yarmouth High School,Lake Region,32.0,26.0,2026-02-08T20:33:30Z
11118,Gray-New Gloucester,Yarmouth High School,47.0,22.0,2026-02-08T20:33:30Z
9202,Cape Elizabeth,Yarmouth High School,37.0,18.0,2026-02-08T20:33:30Z
9377,Yarmouth High School,Fryeburg Academy,52.0,44.0,2026-02-08T20:33:30Z
19192,Lake Region,York High School,39.0,70.0,2026-02-08T20:33:30Z
19102,York High School,Edward Little,61.0,41.0,2026-02-08T20:33:30Z
11018,Yarmouth,York High School,53.0,55.0,2026-02-08T20:33:30Z
13427,York High School,Gray-New Gloucester,64.0,46.0,2026-02-08T20:33:30Z
9317,Fryeburg Academy,York High School,26.0,66.0,2026-02-08T20:33:30Z
20706,York High School,Greely,66.0,48.0,2026-02-08T20:33:30Z
9685,Wells,York High School,41.0,72.0,2026-02-08T20:33:30Z
19125,Edward Little,York High School,48.0,63.0,2026-02-08T20:33:30Z
21864,York High School,Cape Elizabeth,72.0,42.0,2026-02-08T20:33:30Z
13495,Gray-New Gloucester,York High School,40.0,68.0,2026-02-08T20:33:30Z
11634,York High School,Mount Ararat,73.0,42.0,2026-02-08T20:33:30Z
11087,York High School,Yarmouth,71.0,74.0,2026-02-08T20:33:30Z
9902,Freeport,York High School,52.0,58.0,2026-02-08T20:33:30Z
9333,York High School,Fryeburg Academy,82.0,33.0,2026-02-08T20:33:30Z
20712,Greely,York High School,35.0,65.0,2026-02-08T20:33:30Z
9553,York High School,Poland Regional,72.0,57.0,2026-02-08T20:33:30Z
13591,York High School,Traip Academy,68.0,23.0,2026-02-08T20:33:30Z
9162,Cape Elizabeth,York High School,39.0,71.0,2026-02-08T20:33:30Z
19151,York High School,Lake Region,59.0,44.0,2026-02-08T20:33:30Z
19237,Edward Little,York High School,49.0,34.0,2026-02-08T20:33:30Z
11021,York High School,Yarmouth,35.0,23.0,2026-02-08T20:33:30Z
13641,Gray-New Gloucester,York High School,50.0,42.0,2026-02-08T20:33:30Z
9353,York High School,Fryeburg Academy,61.0,28.0,2026-02-08T20:33:30Z
20718,Greely,York High School,40.0,38.0,2026-02-08T20:33:30Z
21274,York High School,Wells,58.0,38.0,2026-02-08T20:33:30Z
19314,York High School,Edward Little,42.0,52.0,2026-02-08T20:33:30Z
9192,Cape Elizabeth,York High School,28.0,52.0,2026-02-08T20:33:30Z
